Age,Gender,Stream,Internships,CGPA,HistoryOfBacklogs,teamworking,problemSolvingskills,techSkillsLevel,comSkillsLevel,resumeLevel,projectsNo,easyProjects,mediumProjects,hardProjects,advancedProjects,personalityLevel,achievementsType,winnerNo,runnerNo,participantNo
20,Male,Civil,0,9.78,1,,8,8,7,8,6,4,0,2,4,1,hackathon,1,0,7
21,Male,Information Technology,2,9.65,0,,3,6,8,4,1,3,0,0,1,9,hackathon and coding competition,2,2,7
20,Male,Information Technology,0,9.36,0,,10,5,4,8,4,1,1,3,3,6,hackathon and coding competition,0,2,4
20,Male,Electronics And Communication,0,8.52,0,,9,0,8,6,3,0,4,0,1,9,hackathon,3,2,5
20,Male,Information Technology,0,7.20,0,,8,5,9,8,4,3,1,4,3,7,hackathon and extracurricular,1,4,4
20,Male,Mechanical,1,7.16,0,,3,0,4,9,3,1,3,2,1,6,hackathon and coding competition,3,3,7
21,Male,Electronics And Communication,0,7.97,0,,8,6,7,4,2,1,1,3,2,6,coding competition,2,3,5
20,Male,Mechanical,3,7.01,0,,1,4,8,9,1,0,0,0,2,10,hackathon and others,0,0,7
20,Male,Mechanical,0,8.26,0,,3,0,7,8,2,1,2,4,4,6,hackathon and extracurricular,0,3,4
21,Male,Civil,1,8.25,0,,9,1,6,4,0,0,0,4,2,1,hackathon,2,1,5
20,Male,Information Technology,1,8.99,0,,3,2,5,6,2,3,2,0,1,6,hackathon and extracurricular,1,2,1
21,Male,Computer Science,1,9.32,0,,9,5,4,7,3,4,3,0,3,2,hackathon and extracurricular,3,4,3
21,Male,Computer Science,1,9.74,0,,6,3,9,7,5,3,4,4,2,4,hackathon,0,1,3
21,Male,Computer Science,1,7.96,0,,6,3,8,4,5,2,0,2,1,6,coding competition,1,1,3
20,Male,Mechanical,1,8.69,0,,5,0,4,4,1,3,4,0,1,10,hackathon,3,0,2
20,Male,Information Technology,0,9.31,1,,3,4,5,9,2,0,2,2,3,7,hackathon,3,3,3
20,Male,Computer Science,0,6.14,1,,1,7,7,8,2,1,2,4,2,7,hackathon and extracurricular,3,3,1
21,Male,Mechanical,1,8.17,0,,8,9,8,3,2,2,3,1,3,8,hackathon and extracurricular,0,3,1
20,Male,Civil,0,9.83,0,,5,2,8,8,5,0,3,2,0,6,hackathon,2,0,7
20,Female,Electronics And Communication,0,7.82,0,,5,4,3,6,0,4,3,3,1,9,coding competition,3,1,1
21,Male,Electrical,0,9.35,0,,10,0,8,8,3,4,3,2,0,4,hackathon and others,1,1,6
21,Male,Mechanical,0,6.81,0,,9,2,3,4,3,0,0,4,1,10,coding competition,2,1,1
21,Female,Computer Science,1,8.58,0,,2,9,5,9,6,2,2,2,4,6,hackathon and extracurricular,3,2,4
20,Male,Information Technology,0,9.46,0,,7,9,6,6,2,3,3,3,2,8,hackathon and coding competition,0,2,5
21,Male,Civil,1,6.78,0,,6,1,4,7,6,1,1,2,4,1,hackathon and others,1,1,5
20,Male,Mechanical,1,9.89,0,,3,5,3,6,2,3,3,3,1,8,hackathon and others,2,0,3
21,Female,Electrical,1,7.97,0,,8,2,4,4,6,1,3,1,0,7,coding competition,0,4,5
21,Male,Civil,0,7.95,0,,1,3,4,9,2,1,3,4,3,5,hackathon,1,2,5
21,Male,Mechanical,0,9.16,0,,5,4,7,3,6,2,1,1,0,1,hackathon and coding competition,2,0,2
21,Male,Electronics And Communication,0,6.51,0,,4,4,9,7,4,4,1,1,1,6,hackathon and extracurricular,3,3,3
20,Male,Computer Science,1,9.42,0,,9,5,5,5,1,1,2,0,4,1,hackathon and extracurricular,1,0,5
21,Female,Information Technology,1,6.28,0,,6,1,5,8,3,3,4,3,0,8,hackathon and coding competition,1,1,7
20,Female,Information Technology,1,9.65,0,,3,9,3,8,3,2,2,0,1,7,coding competition,1,1,3
20,Male,Mechanical,0,9.60,0,,1,8,3,6,3,4,2,1,1,5,hackathon and others,0,1,7
20,Male,Information Technology,2,6.44,0,,2,5,4,9,1,4,2,2,1,2,hackathon,0,3,1
21,Male,Computer Science,1,9.58,0,,9,4,7,3,4,1,2,0,4,6,hackathon,3,4,3
21,Female,Mechanical,1,6.78,0,,7,4,8,4,1,2,4,1,4,9,hackathon and others,3,2,4
21,Male,Computer Science,2,8.50,0,,3,8,4,9,3,2,0,3,1,5,hackathon and others,2,3,2
20,Male,Information Technology,1,7.29,0,,7,7,5,6,6,1,0,1,3,8,hackathon and coding competition,3,2,6
20,Male,Civil,0,8.60,0,,4,8,9,8,6,1,2,4,0,5,hackathon and coding competition,0,2,7
21,Male,Mechanical,0,9.11,1,,6,4,4,9,4,0,3,3,1,8,coding competition,1,4,6
21,Male,Computer Science,2,9.75,1,,6,5,5,6,5,2,1,2,3,9,hackathon,2,3,4
20,Male,Information Technology,0,7.85,1,,6,9,6,6,5,1,3,4,0,10,hackathon and others,2,0,3
20,Male,Civil,0,9.79,0,,8,3,6,9,5,0,4,4,3,5,hackathon and coding competition,0,2,5
21,Male,Electronics And Communication,0,9.93,0,,9,6,7,6,1,3,4,2,4,7,hackathon and coding competition,1,3,6
21,Female,Information Technology,1,6.91,0,,8,0,7,4,4,0,2,3,4,10,coding competition,1,3,6
21,Male,Mechanical,0,6.19,0,,3,1,3,4,4,1,3,3,1,2,hackathon,0,4,1
21,Female,Computer Science,1,7.52,0,,3,2,3,7,4,0,2,0,2,3,coding competition,2,4,7
20,Female,Information Technology,0,7.30,0,,2,9,4,7,3,3,3,0,1,7,hackathon,3,0,7
21,Male,Mechanical,1,8.55,0,,9,2,8,4,4,1,1,2,4,8,hackathon and coding competition,1,4,1
21,Male,Civil,0,9.62,0,,5,6,8,9,0,2,2,0,3,4,coding competition,0,4,1
21,Male,Information Technology,0,9.14,0,,2,3,5,8,4,3,3,3,4,10,hackathon and coding competition,3,0,3
20,Male,Information Technology,1,7.89,1,,1,1,3,9,6,2,2,1,4,8,hackathon,3,2,7
21,Male,Mechanical,0,6.36,1,,7,9,9,6,6,0,0,2,4,7,hackathon and coding competition,2,2,2
21,Male,Electrical,2,8.44,1,,3,4,7,4,3,4,1,2,1,10,coding competition,1,4,4
21,Male,Electrical,0,8.18,0,,8,3,5,7,1,0,0,4,3,3,hackathon and others,3,0,2
20,Male,Computer Science,1,7.83,0,,7,5,8,3,1,0,0,3,0,8,hackathon,2,3,3
20,Female,Computer Science,0,7.55,0,,3,2,5,7,2,4,1,3,1,9,hackathon and others,0,4,7
20,Male,Computer Science,1,6.37,0,,5,2,9,6,6,0,2,1,0,7,hackathon,0,0,5
20,Male,Civil,0,9.68,1,,5,2,6,9,1,4,0,2,2,8,hackathon,3,4,1
20,Male,Civil,2,6.36,0,,8,7,7,6,4,2,0,3,4,9,hackathon,2,1,2
21,Female,Computer Science,1,6.11,0,,9,3,6,9,0,1,4,0,0,2,hackathon and extracurricular,2,3,3
20,Male,Electrical,0,9.20,0,,3,0,9,8,1,3,2,4,2,9,coding competition,2,1,4
20,Male,Civil,2,6.24,0,,8,2,6,8,0,1,1,4,2,5,coding competition,1,1,7
20,Male,Information Technology,0,9.46,0,,1,0,8,5,4,0,3,0,0,2,hackathon and coding competition,1,0,1
21,Male,Computer Science,1,7.93,0,,3,5,3,6,1,0,0,4,4,8,coding competition,3,4,3
21,Male,Information Technology,1,6.24,0,,6,4,3,3,4,0,3,1,0,2,hackathon and coding competition,2,4,5
20,Male,Electronics And Communication,0,8.04,0,,2,7,9,9,5,2,4,1,0,6,coding competition,1,3,6
20,Male,Computer Science,1,9.98,0,,5,2,4,5,5,3,2,4,4,3,hackathon and others,3,0,1
20,Male,Electrical,3,9.27,0,,8,8,9,5,5,3,4,3,4,3,hackathon and coding competition,0,2,5
21,Male,Civil,1,8.21,0,,2,3,3,4,3,4,0,3,2,9,hackathon and extracurricular,3,1,6
21,Male,Mechanical,0,8.23,1,,8,7,4,3,6,1,0,3,0,4,hackathon and coding competition,1,3,2
21,Male,Electronics And Communication,2,9.73,1,,2,7,7,7,2,0,3,1,3,4,hackathon,0,1,7
21,Female,Computer Science,1,6.50,0,,5,0,5,9,2,2,0,0,0,9,hackathon and others,1,1,7
21,Male,Computer Science,2,9.80,0,,7,7,8,6,5,1,4,1,2,1,hackathon and extracurricular,2,4,1
21,Male,Computer Science,0,7.22,0,,3,1,3,8,0,1,3,2,2,8,coding competition,0,4,6
21,Male,Civil,0,7.80,0,,9,6,7,9,4,3,1,3,3,7,hackathon and coding competition,0,4,4
21,Male,Computer Science,0,9.14,0,,3,2,9,3,3,0,3,1,2,1,hackathon and extracurricular,3,3,4
21,Male,Information Technology,1,6.17,0,,8,2,9,6,2,2,3,3,3,2,hackathon and extracurricular,2,1,3
21,Male,Information Technology,0,9.53,0,,2,5,4,5,5,3,3,1,3,5,hackathon and others,1,4,5
20,Female,Computer Science,0,8.36,0,,7,4,3,9,0,1,3,4,2,1,hackathon and others,0,3,1
21,Male,Information Technology,1,7.23,0,,5,4,6,8,3,4,3,3,3,7,hackathon,0,1,3
21,Male,Computer Science,1,9.69,0,,3,0,3,8,5,2,0,1,2,9,hackathon and others,2,1,4
20,Male,Electrical,0,6.53,1,,4,5,7,6,2,3,4,4,2,4,coding competition,0,1,2
21,Male,Electrical,1,8.22,0,,1,3,3,8,5,2,4,0,2,2,hackathon and coding competition,2,4,5
20,Male,Computer Science,1,8.66,0,,8,0,4,5,3,0,1,3,3,2,hackathon and extracurricular,1,1,6
21,Male,Mechanical,1,6.07,0,,4,7,9,7,3,1,4,0,4,4,hackathon and extracurricular,1,3,6
21,Female,Computer Science,1,8.61,0,,5,1,6,9,1,1,1,2,2,7,hackathon and coding competition,1,4,3
21,Male,Electronics And Communication,1,9.13,1,,6,4,4,8,0,1,3,1,0,1,hackathon,3,3,6
20,Female,Mechanical,1,7.59,0,,8,0,3,6,0,2,4,0,0,2,hackathon and extracurricular,2,1,3
21,Male,Computer Science,1,8.64,0,,3,5,9,6,3,0,4,0,2,5,hackathon,3,0,7
20,Female,Information Technology,0,9.92,0,,1,4,9,8,5,2,4,2,0,8,hackathon and others,2,1,7
20,Male,Civil,1,9.11,0,,2,2,9,7,0,0,4,1,1,6,hackathon and coding competition,2,1,7
21,Female,Electronics And Communication,0,6.82,0,,7,4,8,9,0,0,2,3,0,6,hackathon,0,3,5
21,Female,Information Technology,0,9.41,0,,4,3,9,9,4,0,2,1,2,3,hackathon and extracurricular,1,2,4
21,Male,Mechanical,0,7.08,0,,4,0,6,7,2,1,4,3,4,5,hackathon and others,2,0,1
21,Male,Electrical,0,8.53,0,,6,3,3,4,6,0,2,3,3,1,hackathon and others,2,0,4
20,Male,Electrical,1,9.40,0,,4,1,7,9,0,1,4,4,3,8,coding competition,0,1,3
21,Female,Computer Science,2,9.70,1,,2,8,9,4,3,2,0,1,0,10,coding competition,3,2,4
20,Female,Information Technology,0,6.75,0,,5,8,3,9,0,4,1,3,4,9,hackathon and coding competition,2,1,4
21,Male,Mechanical,1,8.14,1,,5,6,8,3,0,1,3,2,3,10,hackathon,2,1,4
21,Male,Civil,0,7.53,0,,2,5,7,5,4,3,2,3,3,10,coding competition,1,2,1
20,Male,Electronics And Communication,1,7.56,1,,4,5,3,5,5,3,3,0,0,5,hackathon and others,0,2,3
20,Male,Computer Science,1,9.05,0,,2,3,5,9,1,2,1,3,1,7,hackathon,0,2,6
21,Male,Information Technology,0,7.22,0,,1,5,5,9,5,0,2,3,1,2,coding competition,2,1,7
20,Male,Mechanical,0,9.59,0,,5,5,5,6,0,2,3,0,4,5,hackathon and others,0,2,3
21,Male,Electronics And Communication,0,7.88,1,,1,9,9,8,6,4,1,0,4,5,hackathon and coding competition,3,4,2
21,Male,Electronics And Communication,0,9.97,0,,7,6,4,6,6,0,1,3,3,10,hackathon,0,3,7
20,Male,Civil,0,8.58,1,,10,8,4,9,2,1,1,3,4,10,hackathon and coding competition,2,2,1
20,Male,Electrical,1,8.01,1,,2,7,3,9,1,4,0,2,3,6,hackathon and extracurricular,1,2,6
20,Male,Information Technology,0,7.07,0,,3,6,5,3,0,2,3,1,4,5,coding competition,2,1,5
21,Female,Electronics And Communication,3,7.27,0,,10,0,6,7,0,0,4,2,3,1,hackathon,2,3,6
20,Male,Information Technology,1,9.06,0,,1,0,9,6,4,3,3,3,0,4,coding competition,1,3,5
20,Male,Computer Science,1,7.77,0,,9,4,6,3,4,4,3,2,1,2,hackathon and others,0,0,2
21,Male,Electrical,1,6.12,0,,9,3,5,8,0,4,4,4,3,7,hackathon and extracurricular,3,2,3
20,Male,Electronics And Communication,3,8.86,1,,10,7,5,9,0,2,2,1,1,5,hackathon and extracurricular,3,2,5
20,Female,Electronics And Communication,0,9.34,0,,4,7,8,7,6,4,0,1,3,9,hackathon and coding competition,3,1,5
20,Male,Electrical,0,7.17,1,,1,3,7,4,4,4,2,0,0,7,hackathon,2,2,6
21,Male,Civil,3,9.98,0,,3,3,6,9,6,0,0,3,4,7,hackathon and coding competition,3,2,5
20,Male,Computer Science,1,7.81,0,,1,7,3,4,0,2,0,0,3,7,hackathon,2,0,3
20,Male,Mechanical,0,8.87,1,,1,2,8,4,6,0,4,3,0,10,coding competition,2,1,4
20,Male,Computer Science,1,9.67,0,,6,8,7,6,5,2,0,1,4,4,hackathon and others,2,0,3
20,Male,Electronics And Communication,1,7.55,1,,4,9,3,4,4,3,0,0,2,6,coding competition,3,4,7
21,Male,Information Technology,2,8.15,0,,10,5,5,6,1,0,3,0,3,7,hackathon and extracurricular,2,4,3
20,Male,Electrical,1,6.86,1,,6,7,8,3,0,3,4,4,4,9,hackathon and others,3,4,7
21,Male,Electrical,0,6.51,0,,9,2,7,8,5,1,0,3,1,6,hackathon and others,2,0,3
21,Male,Mechanical,0,9.64,0,,1,3,9,7,1,0,2,4,4,5,coding competition,0,1,4
20,Male,Civil,0,8.67,0,,9,4,9,4,6,1,3,4,2,9,hackathon,0,3,7
21,Female,Computer Science,0,9.36,0,,2,3,6,7,5,3,2,0,3,9,hackathon and others,3,3,4
20,Female,Electrical,1,8.36,0,,4,3,4,9,4,0,0,1,2,6,hackathon and others,1,2,5
20,Male,Information Technology,1,9.30,0,,1,8,8,7,6,0,2,0,3,7,coding competition,3,2,1
21,Female,Electronics And Communication,0,9.86,0,,1,5,8,3,6,3,4,3,0,1,hackathon,3,1,4
21,Male,Electrical,0,9.31,0,,8,9,8,4,4,1,3,4,1,1,hackathon,0,0,5
21,Male,Information Technology,0,8.18,0,,10,6,6,7,6,2,3,2,3,3,hackathon,3,2,3
20,Male,Electrical,0,7.28,1,,3,1,6,6,1,1,0,4,1,10,hackathon,0,4,3
21,Male,Electronics And Communication,1,7.67,0,,4,8,9,8,5,1,3,3,4,9,coding competition,0,3,6
20,Male,Electronics And Communication,2,9.77,0,,5,2,8,3,5,1,2,3,0,7,hackathon and coding competition,1,4,2
21,Male,Computer Science,2,6.14,0,,10,2,4,9,4,2,3,4,3,1,hackathon and others,3,3,7
20,Male,Civil,0,9.41,0,,10,3,9,7,6,0,3,3,3,6,coding competition,2,1,2
20,Male,Computer Science,1,8.20,0,,6,9,6,3,3,2,1,3,4,6,hackathon and others,2,4,1
21,Male,Electrical,0,7.25,0,,4,7,6,9,5,1,2,0,4,1,coding competition,1,4,4
21,Male,Electronics And Communication,0,9.97,0,,4,7,9,4,3,2,4,1,3,10,hackathon,3,3,7
20,Male,Information Technology,0,8.73,0,,5,2,4,7,2,4,1,4,4,3,hackathon and extracurricular,0,2,6
21,Female,Computer Science,0,8.53,0,,9,8,4,6,1,4,2,4,0,9,coding competition,2,4,2
20,Male,Electronics And Communication,2,7.70,0,,1,3,6,4,3,2,3,1,1,8,hackathon and extracurricular,1,2,2
21,Male,Information Technology,1,6.45,0,,8,8,8,3,3,1,4,2,4,5,hackathon and extracurricular,3,0,2
21,Male,Computer Science,1,8.93,0,,2,3,7,9,5,3,3,3,4,10,hackathon and coding competition,0,3,1
20,Male,Civil,1,7.99,0,,8,3,8,6,3,3,1,2,3,7,hackathon,3,3,4
21,Female,Electronics And Communication,2,6.36,0,,8,2,9,7,1,3,2,2,1,5,coding competition,0,2,4
21,Male,Information Technology,1,6.42,1,,2,4,8,7,3,3,0,0,2,7,hackathon and coding competition,1,0,2
20,Male,Computer Science,2,7.03,0,,9,6,4,7,6,3,0,1,1,3,coding competition,1,2,6
20,Male,Information Technology,0,6.83,0,,8,0,7,3,0,3,0,2,4,9,coding competition,2,4,4
20,Male,Information Technology,2,6.85,0,,10,3,9,7,4,3,2,4,2,9,hackathon,1,0,3
20,Male,Electronics And Communication,1,7.64,0,,10,9,7,4,3,2,4,0,0,3,coding competition,0,1,3
20,Male,Information Technology,1,7.04,0,,1,5,7,4,2,1,3,0,1,3,hackathon and others,2,4,7
20,Male,Electronics And Communication,1,9.35,0,,10,3,5,9,4,0,2,3,4,2,hackathon and extracurricular,0,1,6
21,Female,Computer Science,1,6.14,0,,7,5,5,7,5,3,2,4,4,7,hackathon and others,2,1,3
20,Male,Electronics And Communication,0,7.36,0,,1,5,6,9,1,4,0,1,3,2,hackathon and others,0,4,3
20,Male,Computer Science,0,9.99,1,,2,7,6,7,5,0,4,1,4,7,hackathon and coding competition,1,3,4
21,Male,Electrical,0,6.12,0,,6,4,6,7,1,4,0,3,0,10,hackathon and extracurricular,2,1,2
20,Male,Electrical,1,7.99,0,,8,5,3,3,3,1,0,2,1,8,coding competition,2,4,1
20,Male,Computer Science,0,8.99,1,,1,0,3,7,2,0,1,1,1,6,hackathon and others,1,4,4
21,Male,Mechanical,1,6.21,0,,9,5,4,5,1,1,2,4,2,7,hackathon and coding competition,2,1,5
20,Male,Mechanical,0,6.60,1,,6,0,4,4,2,0,1,0,3,1,hackathon and extracurricular,1,4,2
21,Male,Information Technology,1,8.81,0,,1,6,7,8,2,4,4,0,4,8,hackathon and extracurricular,3,2,6
20,Male,Electrical,0,9.32,0,,9,1,3,3,0,3,0,3,0,1,hackathon,3,2,7
21,Male,Mechanical,1,8.78,0,,1,4,7,3,0,1,2,1,2,6,hackathon and extracurricular,1,4,4
20,Male,Information Technology,0,8.76,0,,9,0,9,7,3,1,3,1,4,10,coding competition,1,2,4
20,Male,Information Technology,0,9.98,0,,6,4,8,5,6,3,0,3,2,8,hackathon and coding competition,3,4,5
20,Female,Computer Science,3,8.60,0,,1,5,3,7,1,4,0,0,4,2,coding competition,3,4,3
21,Male,Mechanical,0,6.97,0,,7,4,7,8,5,1,1,1,2,6,hackathon and coding competition,3,4,1
21,Male,Mechanical,0,6.07,1,,8,9,7,3,2,0,0,1,0,5,hackathon and extracurricular,0,3,4
20,Female,Electrical,1,8.39,1,,9,5,5,3,6,2,4,1,1,6,hackathon and coding competition,1,3,3
21,Male,Computer Science,0,9.90,0,,3,6,6,8,5,3,3,1,1,9,hackathon and coding competition,2,3,7
21,Female,Information Technology,1,8.31,0,,7,4,7,6,2,3,1,2,4,10,hackathon and others,2,3,5
21,Female,Information Technology,0,9.80,0,,9,3,8,5,3,3,1,4,3,5,hackathon and others,2,4,5
20,Male,Civil,0,8.54,1,,6,3,7,5,5,3,1,0,4,4,hackathon and extracurricular,3,1,1
21,Male,Electronics And Communication,1,6.10,0,,4,2,6,4,6,0,4,0,3,9,hackathon and coding competition,3,1,2
20,Male,Electronics And Communication,1,7.43,1,,8,0,4,4,6,3,1,1,1,5,hackathon and extracurricular,2,2,7
20,Male,Computer Science,1,7.17,0,,8,1,7,7,5,2,4,4,2,6,hackathon and extracurricular,3,2,7
20,Male,Electronics And Communication,1,9.80,1,,2,0,8,5,0,2,2,0,1,4,hackathon and coding competition,0,0,1
21,Male,Information Technology,0,8.60,0,,2,5,9,3,1,1,0,1,2,8,hackathon and extracurricular,0,0,6
21,Male,Computer Science,0,9.16,0,,2,2,5,5,1,0,3,4,3,5,hackathon and others,1,0,3
20,Male,Mechanical,0,9.13,0,,10,7,3,8,3,4,3,4,0,3,hackathon and coding competition,3,0,3
21,Male,Computer Science,2,9.28,1,,2,5,4,8,0,2,2,0,0,3,hackathon and others,2,4,3
20,Male,Information Technology,0,6.29,0,,3,8,8,7,0,3,4,1,0,5,hackathon and extracurricular,1,4,7
20,Female,Computer Science,0,6.89,0,,5,2,4,5,2,4,3,0,3,8,hackathon,2,2,2
20,Male,Electronics And Communication,0,7.17,0,,2,5,8,7,0,1,1,3,3,8,hackathon and coding competition,2,1,2
20,Male,Civil,1,8.31,0,,2,1,9,8,6,1,1,2,4,4,hackathon,1,1,2
20,Male,Information Technology,1,9.56,1,,5,4,4,6,0,1,1,0,0,5,hackathon and extracurricular,2,2,2
21,Male,Computer Science,1,7.16,0,,6,1,9,8,3,4,1,0,3,9,hackathon and coding competition,3,1,3
20,Male,Information Technology,0,8.04,0,,4,0,5,3,6,3,3,0,4,7,coding competition,2,3,5
20,Male,Information Technology,1,9.84,0,,1,7,4,9,5,1,2,2,1,9,hackathon and extracurricular,2,2,7
20,Female,Computer Science,2,8.03,0,,3,6,3,6,0,3,0,3,1,3,hackathon and others,2,3,7
20,Male,Electrical,1,8.35,1,,8,8,3,6,3,3,1,2,4,3,hackathon and extracurricular,1,2,3
20,Male,Electronics And Communication,0,6.89,0,,1,1,7,7,2,3,2,3,0,3,hackathon and extracurricular,2,2,4
20,Female,Information Technology,2,6.41,0,,7,8,3,3,2,1,2,3,0,6,coding competition,0,4,4
20,Male,Computer Science,0,6.30,0,,2,9,9,7,2,0,3,3,4,9,hackathon and coding competition,3,2,4
20,Male,Mechanical,0,6.95,0,,5,5,5,3,4,2,0,1,4,1,hackathon and extracurricular,2,1,2
20,Male,Mechanical,0,7.12,0,,4,2,9,5,3,1,1,1,0,9,hackathon,2,0,3
20,Male,Computer Science,0,8.89,0,,3,4,6,8,5,2,4,2,3,2,hackathon and extracurricular,0,0,4
21,Male,Computer Science,1,6.61,0,,3,9,8,9,6,0,2,4,0,7,hackathon and coding competition,2,0,1
20,Male,Computer Science,1,6.82,0,,9,0,8,6,6,0,1,3,2,7,hackathon,2,3,7
21,Male,Mechanical,0,7.80,0,,4,8,3,4,0,0,2,4,0,3,hackathon and extracurricular,0,2,2
20,Male,Computer Science,1,8.98,0,,5,1,7,5,4,4,0,1,3,4,hackathon,3,1,6
20,Male,Information Technology,0,7.04,1,,8,9,6,4,5,4,3,2,0,1,hackathon,3,1,5
21,Male,Electronics And Communication,1,6.94,1,,7,2,6,9,4,2,3,3,2,1,hackathon and extracurricular,0,1,6
20,Male,Electronics And Communication,0,7.82,0,,2,8,5,9,1,4,2,1,4,6,hackathon,3,0,3
21,Female,Information Technology,2,6.96,0,,3,6,3,8,6,4,2,2,4,3,hackathon and coding competition,3,2,5
21,Male,Electrical,0,6.70,1,,4,7,9,3,5,2,4,0,0,6,hackathon and extracurricular,3,1,7
21,Female,Computer Science,2,6.86,0,,9,1,4,4,4,1,4,1,4,7,hackathon and others,1,3,3
20,Female,Information Technology,1,7.34,1,,2,9,7,6,5,4,1,3,3,5,hackathon,0,3,4
20,Male,Electronics And Communication,1,9.05,1,,2,3,6,8,3,0,1,4,0,1,hackathon,1,4,6
20,Female,Electronics And Communication,0,8.49,0,,3,3,4,8,2,2,3,1,0,10,hackathon and coding competition,2,3,5
20,Male,Information Technology,1,6.29,0,,1,6,7,7,2,4,2,0,0,4,hackathon and coding competition,0,2,4
21,Male,Civil,0,8.14,0,,10,6,5,4,5,2,0,3,2,9,hackathon and coding competition,2,1,6
21,Male,Electrical,0,8.51,0,,2,0,4,3,1,2,2,3,4,5,hackathon,2,1,2
20,Male,Electrical,1,6.84,1,,5,8,5,9,6,2,1,1,4,8,coding competition,0,3,1
20,Male,Computer Science,1,9.38,0,,5,8,3,6,0,3,1,2,0,4,coding competition,3,3,3
20,Male,Electrical,0,6.96,0,,10,3,7,6,1,2,0,3,3,5,hackathon and coding competition,0,2,2
21,Female,Computer Science,1,7.00,0,,6,5,7,4,3,4,3,2,3,10,coding competition,2,2,4
21,Male,Electrical,0,8.33,0,,4,8,3,5,2,2,0,0,4,2,hackathon and others,0,4,7
21,Male,Mechanical,1,6.59,0,,10,5,7,5,4,1,2,2,1,4,hackathon and extracurricular,3,3,1
21,Male,Electrical,0,6.08,0,,3,5,3,9,0,2,0,3,2,6,hackathon and others,2,4,7
20,Female,Electrical,0,7.49,0,,6,3,6,7,3,3,3,2,4,4,hackathon,1,4,4
20,Male,Information Technology,0,9.14,0,,6,5,6,9,5,4,1,3,4,10,coding competition,0,3,5
20,Male,Information Technology,0,8.42,0,,9,4,6,8,3,1,3,1,2,4,hackathon and extracurricular,1,3,4
20,Male,Electronics And Communication,2,7.05,0,,6,6,6,6,5,2,1,0,4,5,coding competition,0,2,6
20,Male,Mechanical,0,6.63,1,,9,5,9,6,2,3,2,2,2,6,hackathon and others,0,2,7
21,Male,Information Technology,0,7.05,0,,4,3,6,8,3,1,4,4,4,1,hackathon,0,1,1
21,Male,Electrical,1,8.07,0,,4,3,6,5,6,1,1,2,0,3,coding competition,3,4,6
20,Male,Computer Science,0,8.72,0,,1,8,8,3,6,3,0,0,4,1,coding competition,2,2,4
20,Female,Information Technology,1,9.40,0,,9,8,7,6,2,0,2,2,3,5,hackathon and others,2,4,3
21,Male,Electronics And Communication,0,7.86,0,,6,1,6,8,6,4,0,0,1,3,hackathon and others,3,4,5
21,Female,Electronics And Communication,1,6.07,0,,3,0,7,8,3,3,1,2,3,3,coding competition,1,3,7
20,Female,Computer Science,0,7.38,0,,5,9,5,9,1,1,3,0,4,3,hackathon,1,0,3
21,Male,Computer Science,0,8.33,0,,9,5,4,7,5,2,1,2,2,7,hackathon and others,0,1,3
20,Male,Computer Science,0,9.36,1,,3,9,7,8,2,1,4,2,0,6,hackathon and others,3,0,6
20,Male,Electronics And Communication,0,8.04,0,,3,7,7,9,0,1,3,1,4,3,hackathon,2,1,5
20,Female,Electrical,0,9.72,0,,4,7,7,8,6,0,4,3,4,6,coding competition,0,2,7
20,Male,Computer Science,0,6.15,0,,10,8,3,4,0,1,3,2,0,4,hackathon and coding competition,1,4,1
20,Male,Civil,1,9.85,0,,10,2,7,6,0,3,4,3,1,8,hackathon and extracurricular,1,0,6
21,Female,Computer Science,1,8.78,0,,10,2,3,3,2,3,2,1,4,1,hackathon,2,0,6
21,Male,Electrical,1,9.79,0,,8,6,8,3,2,3,4,1,4,4,hackathon and coding competition,1,3,7
20,Male,Computer Science,1,7.59,0,,5,3,4,4,3,0,4,1,1,8,hackathon and coding competition,2,2,2
21,Male,Electrical,1,8.29,1,,9,5,9,3,2,0,0,1,1,7,hackathon and others,1,1,2
20,Male,Electronics And Communication,0,7.31,0,,1,2,3,8,0,4,2,2,2,6,hackathon,2,0,7
20,Male,Mechanical,1,6.55,1,,6,3,7,7,6,1,1,1,3,4,hackathon and extracurricular,1,3,5
21,Female,Computer Science,2,6.68,0,,9,3,5,5,5,3,1,1,1,9,hackathon and extracurricular,3,2,6
20,Male,Electronics And Communication,1,7.19,1,,3,7,8,3,5,0,3,0,3,5,hackathon,1,2,2
20,Female,Electronics And Communication,0,8.20,0,,10,6,4,7,1,2,1,4,0,2,coding competition,1,3,4
20,Male,Information Technology,1,8.88,1,,5,5,6,8,0,1,0,3,1,10,hackathon,1,3,2
20,Male,Mechanical,0,8.64,0,,6,5,9,6,2,0,3,3,3,4,coding competition,2,0,1
20,Female,Information Technology,0,6.94,0,,5,3,8,9,3,2,3,1,3,6,hackathon and others,1,2,1
20,Male,Civil,1,7.49,0,,8,6,8,7,5,1,0,0,3,9,hackathon and extracurricular,2,0,7
20,Male,Electrical,0,8.88,0,,2,4,4,6,3,2,1,3,2,9,hackathon and others,0,4,3
20,Male,Civil,1,6.50,0,,1,9,8,3,0,1,3,4,1,7,coding competition,0,1,6
23,Male,Electronics And Communication,0,6.84,0,,8,8,9,3,0,3,2,3,4,10,coding competition,0,2,4
